TIME,GEO,SEX,UNIT,AGE,C_BIRTH,Value,Flag and Footnotes
2011,Lithuania,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Total,Percentage,From 15 to 29 years,Reporting country,23.2,
2011,Lithuania,Total,Percentage,From 15 to 29 years,Total,23.2,
2011,Lithuania,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2011,Lithuania,Total,Percentage,From 20 to 24 years,Reporting country,31,
2011,Lithuania,Total,Percentage,From 20 to 24 years,Total,31,
2011,Lithuania,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Total,Percentage,From 20 to 29 years,Reporting country,22.2,
2011,Lithuania,Total,Percentage,From 20 to 29 years,Total,22.3,
2011,Lithuania,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Total,Percentage,From 25 to 29 years,Reporting country,15.7,
2011,Lithuania,Total,Percentage,From 25 to 29 years,Total,15.7,
2011,Lithuania,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Lithuania,Males,Percentage,From 15 to 19 years,Reporting country,:,u
2011,Lithuania,Males,Percentage,From 15 to 19 years,Total,:,u
2011,Lithuania,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2011,Lithuania,Males,Percentage,From 15 to 24 years,Reporting country,34.8,
2011,Lithuania,Males,Percentage,From 15 to 24 years,Total,34.9,
2011,Lithuania,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Males,Percentage,From 15 to 29 years,Reporting country,26.2,
2011,Lithuania,Males,Percentage,From 15 to 29 years,Total,26.2,
2011,Lithuania,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2011,Lithuania,Males,Percentage,From 20 to 24 years,Reporting country,33.3,
2011,Lithuania,Males,Percentage,From 20 to 24 years,Total,33.4,
2011,Lithuania,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Males,Percentage,From 20 to 29 years,Reporting country,25.2,
2011,Lithuania,Males,Percentage,From 20 to 29 years,Total,25.2,
2011,Lithuania,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Males,Percentage,From 25 to 29 years,Reporting country,18.7,
2011,Lithuania,Males,Percentage,From 25 to 29 years,Total,18.7,
2011,Lithuania,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Lithuania,Females,Percentage,From 15 to 19 years,Reporting country,:,u
2011,Lithuania,Females,Percentage,From 15 to 19 years,Total,:,u
2011,Lithuania,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2011,Lithuania,Females,Percentage,From 15 to 24 years,Reporting country,29.3,
2011,Lithuania,Females,Percentage,From 15 to 24 years,Total,29.4,
2011,Lithuania,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Females,Percentage,From 15 to 29 years,Reporting country,19.4,
2011,Lithuania,Females,Percentage,From 15 to 29 years,Total,19.5,
2011,Lithuania,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2011,Lithuania,Females,Percentage,From 20 to 24 years,Reporting country,27.8,
2011,Lithuania,Females,Percentage,From 20 to 24 years,Total,27.8,
2011,Lithuania,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Females,Percentage,From 20 to 29 years,Reporting country,18.5,
2011,Lithuania,Females,Percentage,From 20 to 29 years,Total,18.6,
2011,Lithuania,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Lithuania,Females,Percentage,From 25 to 29 years,Reporting country,12.3,
2011,Lithuania,Females,Percentage,From 25 to 29 years,Total,12.4,
2011,Luxembourg,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Total,Percentage,From 15 to 19 years,Reporting country,:,u
2011,Luxembourg,Total,Percentage,From 15 to 19 years,Total,:,u
2011,Luxembourg,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,17,u
2011,Luxembourg,Total,Percentage,From 15 to 24 years,Reporting country,14.4,
2011,Luxembourg,Total,Percentage,From 15 to 24 years,Total,16.8,
2011,Luxembourg,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,8.2,
2011,Luxembourg,Total,Percentage,From 15 to 29 years,Reporting country,8.3,
2011,Luxembourg,Total,Percentage,From 15 to 29 years,Total,9.8,
2011,Luxembourg,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,16.4,u
2011,Luxembourg,Total,Percentage,From 20 to 24 years,Reporting country,14.4,
2011,Luxembourg,Total,Percentage,From 20 to 24 years,Total,16.2,
2011,Luxembourg,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,7.8,
2011,Luxembourg,Total,Percentage,From 20 to 29 years,Reporting country,7.9,
2011,Luxembourg,Total,Percentage,From 20 to 29 years,Total,9.2,
2011,Luxembourg,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,5.4,u
2011,Luxembourg,Total,Percentage,From 25 to 29 years,Reporting country,4.3,u
2011,Luxembourg,Total,Percentage,From 25 to 29 years,Total,6.3,
2011,Luxembourg,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Males,Percentage,From 15 to 19 years,Reporting country,:,u
2011,Luxembourg,Males,Percentage,From 15 to 19 years,Total,:,u
2011,Luxembourg,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Males,Percentage,From 15 to 24 years,Reporting country,14.1,u
2011,Luxembourg,Males,Percentage,From 15 to 24 years,Total,13.3,
2011,Luxembourg,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Males,Percentage,From 15 to 29 years,Reporting country,8.5,
2011,Luxembourg,Males,Percentage,From 15 to 29 years,Total,8.5,
2011,Luxembourg,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Males,Percentage,From 20 to 24 years,Reporting country,14.8,u
2011,Luxembourg,Males,Percentage,From 20 to 24 years,Total,12.8,u
2011,Luxembourg,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Males,Percentage,From 20 to 29 years,Reporting country,8.3,
2011,Luxembourg,Males,Percentage,From 20 to 29 years,Total,8,
2011,Luxembourg,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Males,Percentage,From 25 to 29 years,Reporting country,:,u
2011,Luxembourg,Males,Percentage,From 25 to 29 years,Total,6,u
2011,Luxembourg,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Females,Percentage,From 15 to 19 years,Reporting country,:,u
2011,Luxembourg,Females,Percentage,From 15 to 19 years,Total,:,u
2011,Luxembourg,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Females,Percentage,From 15 to 24 years,Reporting country,14.7,u
2011,Luxembourg,Females,Percentage,From 15 to 24 years,Total,20.8,
2011,Luxembourg,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,11.9,u
2011,Luxembourg,Females,Percentage,From 15 to 29 years,Reporting country,8.1,u
2011,Luxembourg,Females,Percentage,From 15 to 29 years,Total,11.2,
2011,Luxembourg,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Females,Percentage,From 20 to 24 years,Reporting country,14,u
2011,Luxembourg,Females,Percentage,From 20 to 24 years,Total,19.8,
2011,Luxembourg,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,11.8,u
2011,Luxembourg,Females,Percentage,From 20 to 29 years,Reporting country,7.4,u
2011,Luxembourg,Females,Percentage,From 20 to 29 years,Total,10.5,
2011,Luxembourg,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,u
2011,Luxembourg,Females,Percentage,From 25 to 29 years,Reporting country,:,u
2011,Luxembourg,Females,Percentage,From 25 to 29 years,Total,6.6,u
2011,Hungary,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Hungary,Total,Percentage,From 15 to 19 years,Reporting country,43.8,
2011,Hungary,Total,Percentage,From 15 to 19 years,Total,43.2,
2011,Hungary,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2011,Hungary,Total,Percentage,From 15 to 24 years,Reporting country,26.1,
2011,Hungary,Total,Percentage,From 15 to 24 years,Total,26,
2011,Hungary,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Total,Percentage,From 15 to 29 years,Reporting country,17.8,
2011,Hungary,Total,Percentage,From 15 to 29 years,Total,17.6,
2011,Hungary,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2011,Hungary,Total,Percentage,From 20 to 24 years,Reporting country,24.8,
2011,Hungary,Total,Percentage,From 20 to 24 years,Total,24.7,
2011,Hungary,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Total,Percentage,From 20 to 29 years,Reporting country,17.1,
2011,Hungary,Total,Percentage,From 20 to 29 years,Total,17,
2011,Hungary,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Total,Percentage,From 25 to 29 years,Reporting country,12.6,
2011,Hungary,Total,Percentage,From 25 to 29 years,Total,12.6,
2011,Hungary,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Hungary,Males,Percentage,From 15 to 19 years,Reporting country,43.5,
2011,Hungary,Males,Percentage,From 15 to 19 years,Total,43,
2011,Hungary,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2011,Hungary,Males,Percentage,From 15 to 24 years,Reporting country,27.1,
2011,Hungary,Males,Percentage,From 15 to 24 years,Total,27,
2011,Hungary,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Males,Percentage,From 15 to 29 years,Reporting country,18.1,
2011,Hungary,Males,Percentage,From 15 to 29 years,Total,18,
2011,Hungary,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2011,Hungary,Males,Percentage,From 20 to 24 years,Reporting country,25.7,
2011,Hungary,Males,Percentage,From 20 to 24 years,Total,25.7,
2011,Hungary,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Males,Percentage,From 20 to 29 years,Reporting country,17.4,
2011,Hungary,Males,Percentage,From 20 to 29 years,Total,17.2,
2011,Hungary,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Males,Percentage,From 25 to 29 years,Reporting country,12.7,
2011,Hungary,Males,Percentage,From 25 to 29 years,Total,12.5,
2011,Hungary,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Hungary,Females,Percentage,From 15 to 19 years,Reporting country,44.3,u
2011,Hungary,Females,Percentage,From 15 to 19 years,Total,43.5,u
2011,Hungary,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2011,Hungary,Females,Percentage,From 15 to 24 years,Reporting country,24.8,
2011,Hungary,Females,Percentage,From 15 to 24 years,Total,24.7,
2011,Hungary,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Females,Percentage,From 15 to 29 years,Reporting country,17.3,
2011,Hungary,Females,Percentage,From 15 to 29 years,Total,17.2,
2011,Hungary,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
2011,Hungary,Females,Percentage,From 20 to 24 years,Reporting country,23.6,
2011,Hungary,Females,Percentage,From 20 to 24 years,Total,23.5,
2011,Hungary,Females,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Females,Percentage,From 20 to 29 years,Reporting country,16.6,
2011,Hungary,Females,Percentage,From 20 to 29 years,Total,16.6,
2011,Hungary,Females,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Hungary,Females,Percentage,From 25 to 29 years,Reporting country,12.6,
2011,Hungary,Females,Percentage,From 25 to 29 years,Total,12.6,
2011,Malta,Total,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Malta,Total,Percentage,From 15 to 19 years,Reporting country,25.1,
2011,Malta,Total,Percentage,From 15 to 19 years,Total,25.1,
2011,Malta,Total,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2011,Malta,Total,Percentage,From 15 to 24 years,Reporting country,13.4,
2011,Malta,Total,Percentage,From 15 to 24 years,Total,13.3,
2011,Malta,Total,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2011,Malta,Total,Percentage,From 15 to 29 years,Reporting country,9.8,
2011,Malta,Total,Percentage,From 15 to 29 years,Total,9.8,
2011,Malta,Total,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2011,Malta,Total,Percentage,From 20 to 24 years,Reporting country,9.1,
2011,Malta,Total,Percentage,From 20 to 24 years,Total,9.2,
2011,Malta,Total,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2011,Malta,Total,Percentage,From 20 to 29 years,Reporting country,7.2,
2011,Malta,Total,Percentage,From 20 to 29 years,Total,7.3,
2011,Malta,Total,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Malta,Total,Percentage,From 25 to 29 years,Reporting country,5.6,
2011,Malta,Total,Percentage,From 25 to 29 years,Total,5.7,
2011,Malta,Males,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Malta,Males,Percentage,From 15 to 19 years,Reporting country,24.4,
2011,Malta,Males,Percentage,From 15 to 19 years,Total,24.3,
2011,Malta,Males,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,u
2011,Malta,Males,Percentage,From 15 to 24 years,Reporting country,13.7,
2011,Malta,Males,Percentage,From 15 to 24 years,Total,13.7,
2011,Malta,Males,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,u
2011,Malta,Males,Percentage,From 15 to 29 years,Reporting country,10.4,
2011,Malta,Males,Percentage,From 15 to 29 years,Total,10.5,
2011,Malta,Males,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,u
2011,Malta,Males,Percentage,From 20 to 24 years,Reporting country,9.4,
2011,Malta,Males,Percentage,From 20 to 24 years,Total,9.7,
2011,Malta,Males,Percentage,From 20 to 29 years,EU15-countries except reporting country,:,u
2011,Malta,Males,Percentage,From 20 to 29 years,Reporting country,7.9,
2011,Malta,Males,Percentage,From 20 to 29 years,Total,8.2,
2011,Malta,Males,Percentage,From 25 to 29 years,EU15-countries except reporting country,:,
2011,Malta,Males,Percentage,From 25 to 29 years,Reporting country,6.6,
2011,Malta,Males,Percentage,From 25 to 29 years,Total,7,
2011,Malta,Females,Percentage,From 15 to 19 years,EU15-countries except reporting country,:,
2011,Malta,Females,Percentage,From 15 to 19 years,Reporting country,26.2,
2011,Malta,Females,Percentage,From 15 to 19 years,Total,26.2,
2011,Malta,Females,Percentage,From 15 to 24 years,EU15-countries except reporting country,:,
2011,Malta,Females,Percentage,From 15 to 24 years,Reporting country,13,
2011,Malta,Females,Percentage,From 15 to 24 years,Total,12.9,
2011,Malta,Females,Percentage,From 15 to 29 years,EU15-countries except reporting country,:,
2011,Malta,Females,Percentage,From 15 to 29 years,Reporting country,9,
2011,Malta,Females,Percentage,From 15 to 29 years,Total,8.8,
2011,Malta,Females,Percentage,From 20 to 24 years,EU15-countries except reporting country,:,
